buyer_id,total_transactions,flagged_transactions
f2c641453472ab31ba92113c6bc18fa1de9b8c8e53c64584ea268d5ffd69b812,5,5.0
ca740a1f30e63169d2d4fef52eaa2e15dff38221f0c53f19a050686f97f78f7d,5,5.0
059fede3ef2c800665b022cda61ee4131ecefc9cbc27b4869f9ef770680e0e9c,5,5.0
624501c44463898ec081046b60b96b908cc4dc81829e145e5246c579a1278cdf,5,5.0
d25a7b4ed77746cc175cec5d6e1b0bddfc0e5f4636a0e6752dce7b0a5356e76a,5,5.0
bc7151f1bff38a5504cf3f154ad96105a5743091c30f2625a6767b149c99a19d,5,5.0
c5109073df78842679dff210146130ac51ca3809917f9959a2531f4b6afa8973,5,5.0
2fd8e7da29decf90ca68e564b770d1f6e280ecf04c1cccc99ed53aaebc73eaca,5,5.0
c93454329ba439d35c630fb6d6a781d41e803e27bbb524f516514acefc752e13,5,5.0
04c602f00e6f3e06b6c7bcde80d099f555011057509ac59c98927dcae3a3befc,5,5.0
253e9b4839f53d5e64ad10b5b9be1cb52de08ea78e8fa7b08030ce27ea3e033b,5,5.0
ed133ab4375291ac17e11bca1de0a9362750a4f0029143de2ae7c78a5fc1efa4,5,5.0
509dc89fa47011f018deba7a5023fea41cf60217aee5f8eff4fc0eb1fed53fd9,5,5.0
19eb03f6e29fd5d591e07f7f794dc01cab4cb2395723f29e68792c69d9865b2a,5,5.0
023f851f74a2169df477e339fe3f8bfe97f49858d19aa3f1af6541272aa97525,5,5.0
799e755060730310db62a0463316b3c9580512951b55d28fa4f609e39e9e0a6e,5,5.0
29e59626d0022a8e229ed49a465b4f922a3ff0cb97274729fcb36292307d1624,5,5.0
147baf4029f1ece61dacda21bec21fe2c33a10027c49f41b5e51f7d18f00a1c0,5,5.0
a95d4ff07fae5f9e8066c2bec20b1050c87a1f2bbb7e9e1abdafa70b12f09103,5,5.0
71a0aeb36d6c946dc8ac4a78f84db04a4d4dfd0759a6f958b4519971704ca1d0,5,5.0
d071bc7f77c50939f4cec27c51e39cd977b294e131041f7370c3e65810e2e9fb,5,5.0
9a84681eeed5338aa14bf057f8c3efbfd53a9ac617e5f48b8a4947472417a8d4,5,5.0
d3394a2b2df7b9316e0a87380c1a0f662839b1d3d8cdc090ac70223698b9dea5,5,5.0
ea256795e78f57b9d5a49b5189f9311c4a552bb98ab9cf91cd3c5c0fb493c872,5,5.0
6141198a91abf07b5d1db3c6a2e9f2a51f0d1b3ecd262642db91e9da4f5888df,5,5.0
ca828424979b71c9819e1110e5f2a0c3a13e7528de801dafc4a338199bd95840,5,5.0
1e775c35902c6df0b76c73e958f082b0a48b83ebddde0b96e0ecbdaf6459df8e,5,5.0
994f3ff9e0500f4d01515c604f173ac1ff78233e1311f631c03accb62009b911,5,5.0
bf1f7c8044a25a682d3842b1d7cf637b945cc1937699c4f187abc33b9d40f2b1,5,5.0
a5adf2e7b4fa3547e589482ef33b96612bb8a398b98271a6228f50ec7a6f3e52,5,5.0
a9b6429027d3caa37dd850919fdc237303d00f9c433eb98fa955f0128e01b337,5,5.0
3fada14c1c155203c5f5190e54ba505a4273293fa6be3547c407674b1c42ec07,5,5.0
d95f24d6fcc06a35971e741dce54d071cda2e79caab9e85c8a051bea13f0ebe1,5,5.0
640558c650520bf96006449369f33365c0a3b14bfb783e3e4a366a5c1634a2dc,5,5.0
88103b39af0cd6752a05ae896211b7c6a942f52f3428adcc5027ecd5542dca4c,5,5.0
305d736141e50529808eeca1cc3301f4b4cc6244f4d19bb50a1077a1be724a6e,5,5.0
59a346d719d935716c5d7de9ca7e0c43c636efb543a2cd79ddd2beb5dc759f80,5,5.0
a81ff732d8bdbbe3c7297b3daf96ba1229e27e41fd097b35411db8ca5c092386,5,5.0
0249b835c1c386c2d5993477fe085ed93dc685a3c4cbf99a18f89e4c91560072,5,5.0
14a41f20d5e901d5083887fcdebfbc9eb85a365c77d8618ad465c82c43b8b152,5,5.0
69c1e584e855035d628f16f57e29b5a03aac5e28e0a9f9b1d944e8be2691e693,5,5.0
ae54840fdce649a1415fec89e3e424923d6dde2b699d0dbfd0eb48231ecbfe8e,5,5.0
d5ef51e34410795239677d7cedd7757ad282db7dacffdbb5935133615076e168,5,5.0
bcb8377769e957bee1f54c08e1fa3d571681e4d0d244831d413e1c14839c3c79,5,5.0
e3ae386dc4fb535e404e89e771de996a16fb15e10871e59c429bf39ce10f1d48,5,5.0
1591a37d634ef7be77d87ffbad2ec345fb8939b68d73f9249dae3c0a11c18d47,5,5.0
f640efb5887192f95dd37a0f411af619e546c7f3f701e5d90637cf11bea4f13f,5,5.0
59b470dec5b0fbe5dfe27f25a54bbda31f3a5cfedc1f09ba210fefe57f760513,5,5.0
3dc64d98f28fe4dc3cc818905a3ecb9baa22e47d67edbf7b3a71b33ecc0a6f08,5,5.0
21b660b2b84e2d1056b05dee281de334541225126318f5993f05d13220464c04,5,5.0
463242d1faabac59172ed297f17414804f2a2ce30f8bd6d0fe009aa31012ed74,5,5.0
657c6e7513beb792e661ddc6fbbc31dbaa22d130b9b10bd730f752fc5d9d7c97,5,5.0
35cb1b3743179bba169657a14bff358cc04eb22a8d9ed54bbb3d43e8a528259e,5,5.0
dbf0efdd185fe03eba5726af9192ff0607b1bb429ad6fb05b2d1a6a27ff48448,5,5.0
333215e498a0f5f3f3abf206c3cc49c2453df1bb578fe44a131c7d3d2e737ce8,5,5.0
584ec66be589c6ac6d64fd24a87d92c70c9530c857c7e3aca6652e1fc79edb7f,5,5.0
8457b6419714464b9dfa326f683acf20d1a3425e643218803157b35946729a70,5,5.0
4502770f7a6c303003b2693b1e4695e264660b1e3c6a5d980d38709e6f79f3ac,5,5.0
1d3dac518e5cc54b89be60df8445671c261214a0cc643793fb4fc18c9802cc0e,5,5.0
ff25a617af7dab9365b69e8fd7efa780eb7f280e39039fc5a8de71e1f27318d3,5,5.0
1403d3dac80c7273639ef1d1c5dafc177f5694d5a9cc278cd4cb9350b0dac704,5,5.0
68fa53ffcef4169c5587e04dde02728ecd8d6d2b14fa8e6bd7247557302ae09c,5,5.0
1b2f663197f6c5e1f1566c9f11a40e91fd76e38b84e6af7dba82eec52565c1aa,5,5.0
b2ba90e88a5b54aee3f2ed0e0c7364b040ad0305c7b3e2d5fa1307128485dfc1,5,5.0
82c221642c43fac27acfb7838231922cefa8be644e30ce2745fbcda41a71534e,5,5.0
bf50f16b4ed81544d342c2139c781c5223c8a3c26621ac181d557eea09aa9240,5,5.0
33424a50952851d4294f474412bf4141fb956748799ff10086bc3ca04fdfa704,5,5.0
9aea2c435d5b0f3841a2aa6ab7485abbd8ce988749c441d8b6ded34c532aaa17,5,5.0
8835dabe52cb86ed406eff916fdd5bb3a914089d1b6f0d3f9c65c7ad62e690d9,5,5.0
2c072c20c3c6e5086b5f0d6e3b96a1b49a195062661658f1779dfb29767916ce,5,5.0
98d166a2e049cb3ee5f219214e22d1168a440937d01aca54c38716fdd2532819,5,5.0
5a2cb90eac6f6365dc365fec152e68cba7ab83dc999f86e058251274696c6963,5,5.0
eab7a47230080a3446d8975a45a3ad8404b2fde27018f0ff8ff252018f7261da,5,5.0
2d6553df2583369d8940ab8d36699d62499173c3969c93373c67af225cb6becf,5,5.0
571cf7a71c7112316c3e583fe6aa2975b18d6934ffe153a015355f5950984b14,5,5.0
3c0c1709794accbe42734f42af3bbf4c9794baefa8560cd1e3951cd744b2dd71,5,5.0
0a7c0b6cf482987f7cfb784cc0e095e5817a5c9bfae285ef55fcee23371208a7,5,5.0
871d293da4935f14e69df089e730f59f2701856904385b44973c9a44681030b6,5,5.0
90156e5b84b28a9e9bef975360445074694bd67662acfcec028597760f59ea19,5,5.0
0013cdaff46e67574660e0ddd214e5032e3ff5d94744e167feb755940299b693,5,5.0
77295f98070225fe8f1332ada8d50eb00299b080421c0dce5641168bf1dfeb6b,5,5.0
d626a4d8b82386a893b57647b085276d30878027501e2f28adc0fe1350cc4725,5,5.0
2c17e74cbc1d21df18cbbdb6524bac71493c6b91cde23f1ff67d82a203047890,5,5.0
c9f1972a7a748a0c27c225b2fd122366d976be86faa2bfb10c87bb80db3de4d7,5,5.0
37c4476e61923ae64296faa638041a1908af8b7752ec68833128c06d56126a8f,5,5.0
3c2ea1ffea7507678362806089031c588a0946a53f6af1642862811c82d11b2f,5,5.0
e7bdaa5038a17356560dcbf2f460d6e20019e196bb5ff6d6c5812a8d0c3e5849,5,5.0
7f40419f291e91a6ed1ab16fb29829c1c83282aa05f560486a7e70592b969b04,5,5.0
546ef575b8526901389af56b2f5a27a2f4ba9a34c773c0ce659e296876d7d23e,5,5.0
d2e55ca42c5de9669e18589102af8d547f7e367ecebd358bb66d5b374377496b,5,5.0
d64e9dd99f3a48166b9555ad7ff7b9d1294a06938230d696a07d160a0fcc5350,5,5.0
45520de24d1a15e9a39bf78ab9591268ceb80d15549275cf3110617518e4a37d,5,5.0
275deee6f29a2eecb131d374b9649c434949ff7409c788dabd0cad41d0b3f174,5,5.0
2c65536cc0bf59f38d62befbefe8337f9ab680cb5692dc59952ad46df44b0ba5,5,5.0
d3e5a2ed81a2865ad2d00f5a5a624ea68891f63dbc6ef56900c063e8288f3683,5,5.0
41ea5cd7aaa9cc5b141921c9310b9a446b8db767ce8c70ef4941013a797b4c04,5,5.0
8a0f563298176b66909956f53866c7b0dbeb2ac563cd3f856566e2616523855b,5,5.0
69727a0401118d1b51fe319ece3377c39d0179d94890dfcba2037377d900a19c,5,5.0
4dfda791cd4fa5fc4c1150641b9b569fc166824c796b99a8b6843a349941c2ee,5,5.0
70e3e2d8d3a235951da8b40a5286014e73b646ba504dd412c9c99a0b5abeb2c8,5,5.0
326fc52cc9ed35d8fe1ce46ca486734e1521ced0c2b86ba4cf88b7aaba95787d,5,5.0
f173559e7a457e6a0a08c390b1119f409d4cd60f6b7e1467757c643c0c8d346d,5,5.0
0053525a6f5f50aa03def67dbf720928ecaefcfeba186705a046f3e8c4e12160,4,4.0
97e9bb20984d3582bb7b263db267db002f816fdc6a0a9f494b64466a05170c18,4,4.0
3d1cfa891601e38b525e4f3b2b51cb0e67b3b2062338f4298b551ba4d85cb215,4,4.0
407c93a770f00ff7eba571acdd0f9e1a6eb549a255869067305d28c94cd97769,4,4.0
f27f76a1d4129f0d346ecbfd8be05b5b10f03257c664abaf3833e1d2470b4f6d,4,4.0
1a91fbc8f8084d7ab05cd05d83e2460795339f24d220c1e5d2378ba3ee91f12e,4,4.0
95480882b211f650500bb562ec949fc11546b3b1f05b042e1ceb334c34ac0ac0,4,4.0
ffa585acc35ab320a44e0b6f22de0f8225058fa21b18d767999717d5393be77d,4,4.0
9c497d850c03cfd0e0de7703b5dd99f98016e5d07c181a1fb475d04421d8594d,4,4.0
a07e2c2d3dc5fd4243183c174bde70ad5db4f16dcbc2110ad42403bc017d764e,4,4.0
8a1da16978cff61f88393c670f114eec7b7939ba7ce56e17c8e90469c6214fb8,4,4.0
713969c1a1260175937fd99392a7b44eb00c6d92d7afb31253c61e5fc53301b6,4,4.0
366d8f7d497f50ae566d2290d0c92026231b086100f87ccb5f768252e4c21317,4,4.0
57aad94ce2fd0ec1652993d99ba3ba73f3d775206d8f5de1d9eb582cbc148947,4,4.0
e7caf9586aa646e064b71b24eb4b1ca242934c79ed1ebdbb39624fb80de8ca8f,4,4.0
3f0a98e763183184159ed5763e871415037b5fda9936c6421b27244d104ebf53,4,4.0
0db09e84dac14128115f27a8d2820a8870cb21170ba4375115ff74d0fb367fa1,4,4.0
482665a02edd13a253c6a64917ae546ab9d34a2b92fb0ddf40a15232b12e3dc1,4,4.0
1141cd8f1985d88532e581d91c1d9af0929e9e713eaef150ec499ab5a21e433f,4,4.0
668e0d95d4ada6bb3eaf7534519e85d7b644fddaf217b4047e501c4e110a93f7,4,4.0
aaa4637176f99eefe478ec36f4a31525fec00a1d7b7dcb820261f2257c62b3aa,4,4.0
9802f39feccb3bb67b90f2d66cc0b00c070334c458413d9bea818ed54b285994,4,4.0
d9fe2d5ca2f72552cc150327d96529341a2d3f0b24c80001a02edbc4c50ed88c,4,4.0
250ed37920f212d805eabef2abd5abd80f747f2db8a832a400ec9b006d8c9c7e,4,4.0
0bcde8fd80e1b46a2b096205f7409cf1acbef1045d08e92d6036f41666c4677a,4,4.0
efb127247628f1d03cc14733978708f8bbeb532e960d77db2a3cd4a9e49d4010,4,4.0
8916ac194a5fe26dff2ca0836ff97bd67a04a3310a1eabd5f49ae794a81e75f9,4,4.0
a79e85bba5949ef3206bc046c231cdf045f6e65b60cfc5b9269fca16144bdea9,4,4.0
196c8d79f0108aec9661605ca62f9d9281dae4e7c2d06a638c79f389247410bd,4,4.0
eb0303a49c32d203748d10f28f64bf76356e6d71529251812c13d5aec73d7a1d,4,4.0
25d0774533d69564d0deca724a55a76c693ed5f7ffa12a5e315be2ed3972511f,4,4.0
c2f340a04a2d27938239e91885a66d6a815d628ab451b1780191ef3c89813c2d,4,4.0
65f04d1fc505e109033311082c34571163d2a605cc7b3a980873f0a95c6052b0,4,4.0
02d1ac26d3b7b0b0967b2ca365568f90fd3e49d88dbc0531dcf173291e239e2e,4,4.0
7273e79de323c49d4fc91fd4ba29dcfcaaf77d9ddd6f097bcbf5681d04e8ff8a,4,4.0
94aaec20f47b002cf316dfece6926f4f1476b43e47ad85ecb1e1f6babd930bfa,4,4.0
b4996525d594b28f4b06fce6361c358e79c4371d68686a7c25048181fe3e6821,4,4.0
2533e420754c8423ae660979962db104ef92b6b0b716eaaf3fd528369385a6e0,4,4.0
ddb383204ec93fa0b07705d8eaee9a07d53d44783d96e7a7215a7b3d0ed29603,4,4.0
ad2f0ffbe0548f1d316b81da23cbfae03a0eae0d2614d56504222b990cc55d1c,4,4.0
6c75e31b7814191bd2d7b9caebf5a3b899f17b754419ac13f144da7b7217815b,4,4.0
799b24f5deecf0a85780b854a71eee667c1b43b9e1845f8946ab2840380bc8a5,4,4.0
85e79aca6291b81a14f8f6eccdca2ae66aacaf6c181abe2d04de9b583d84c274,4,4.0
32b9da9d12eca28b2015590c17c1f0fc95dc06745e14a44e42d0941b5c0f65e3,4,4.0
177ea95ae11f88135d9ff69321f3e4b3b4e1bb5ebf5c394ce6b7a2fb758b43e4,4,4.0
3c6841c3d8f6584e15d15d69a603ec2ce33627e6b4718e2d957c73cc67610c87,4,4.0
8bd47d6241c5e2d8a4d78a5598df2a375f6876f00311f66c277c5f7ff11cf589,4,4.0
0071539103a9218629606ce1a1229b3f1a72bd75fb0a8bd52f6c250eea66784c,4,4.0
84f7b96aa45388ca716c872275840ea434c9c815a63f147f1d448aa183091a5b,4,4.0
895855d7e9fcab75766405f60e2f0af9f6235cdc53547eb4f7b8c05c9016f975,4,4.0
ad32d3780ea3d730b9a25fbf10fb361d6279e167d3ac7f1faa7abb00b5366091,4,4.0
91bbe101e79d2e7c7ea616acecfe7de946aa2d9cd6d4f321350e3a0115aef10f,4,4.0
1ae3b984d34d36de1efb846e8676e1dd82d8b5f4003b74518bfe8e0b1eaf0d6b,4,4.0
b21ec88578072e39b296a9570a04c4d2397825cb623e5ea48a4c051cf065c935,4,4.0
09e2fe3f5b0264462650c2d9eb5587b02568e262e82a51de3dfe1a7a413c8e3c,4,4.0
c34aaf80968a0500659839947b2eb6f8ee751cd0f4e049734712c2e7e43f21d6,4,4.0
a5ab7fc074dec5761f727094acfc2821fbd816c33c449afb6667a6805d1fdcfa,4,4.0
6600df367260f6d54c3d19a616fcb5b938569530debabbf92703d757eeff2a64,4,4.0
8f712ded7b96d1fe62a92f5ad642b28e84b33b2bd464c93308efd0e8ff6ffbec,4,4.0
cc5931492ffb69621da4f4b6d075380baf7d46e7e7af2859798ce71aee76f09f,4,4.0
9719b700e8cd823cd5fe9751871672c03b151638c62e27a2dc224e3761348474,4,4.0
24659a8516b4e1a9a1a30e3909b3e657000765c2f5f45d95e8fa93cd0895bd43,4,4.0
9e06b152853d074fc0a536bb30f95259667b1b3345cf3facaa05d8dee8f7ca93,4,4.0
e3727f3dab88832b96ff126ab5a91a0770f7fbaad7de3d7cf2b120d1fa50d13c,4,4.0
1567e609193b9634324e55559e73f5da178c0e5564a56c9ea5a9c53d03cb2989,4,4.0
f60036deb2e67aed8359a247231f1829d5b1f2bcb2d2e0723b9694e08d000a9a,4,4.0
d71e9c962c9084f1cf94bbca8ab11fbcb1893e7baad84816935d3f16c4e1bfdf,4,4.0
219c9b73d4919bf36faf7ab046570110a037d6054add13381cb66484767dee97,4,4.0
a81138a1f16d4a5ef1afdbfe23e85fae41f62a97655b0361a2c649fa80b951dc,4,4.0
ad486589b23001101e13c4a81d5f0501c5bc101c0de49696a02094506fd8cc7c,4,4.0
0a1d240e9287b7cb05bf51ab1ff82f0b4ba6454157c29b90153ed85b7eb8bf48,4,4.0
eb2fe53be788e25a7b877dbb157f2d18903c882b92edf33161b00e6af1c12387,4,4.0
db92909835060aa66ae98f1ec414bda91e7bf86483a5f8151e89903eb2fec5da,4,4.0
ee6e008959340a06506eac9ae7f2de5016fffab61fa5287db592c2cec8adad6a,4,4.0
74ccae5f07d19fa6a546185060665062e59f43ac86bb4e2903799483519029c3,4,4.0
c94d747116f87b9b41dc15dd14f44e321d09f11f4810801ed8d3e59aa9d0854c,4,4.0
6b503f444522b1d38e4521570e4396f0f2e95f46a825b3e603fb7d7efbef4ba9,4,4.0
4fde8585175c8e2a8136d257b0615f79b2930440e6a2da07bfd82f9ec4ccac4e,4,4.0
93bb3c311c5a28fb413465c4e18e4d44ecd6ebf2a74deef2d75333bffd49afb6,4,4.0
086fd28c86dd0053e7c013f168254320ac5e42d470f583abaadfa3146cb57b97,4,4.0
bdf791d83d7b74897fcb21a1da9f7ebe74c01d011eb6487e6ece1fa35727b727,4,4.0
461999a5846ed0bb0dc66ec144719f9b8a46cb4d42d6b2be9742c9e98dff99db,4,4.0
2d50855f8ee9c88402e3e044823cb84a320d787fae147d3121b4865069b42b7f,4,4.0
f30f45b5badf6eef5d152dd6745a62ee92d7f6fa4eaff56559716813ee233ab2,4,4.0
35863b876351e1a8e5e7413fb105e043ede8e98cd1f3fa0be003a185c5d31d97,4,4.0
56ad09e0abe7fd1ea912e679a67666b707606d514b5267d131794d33c66d701a,4,4.0
5b4547460677a601007abcf038fb0213756c17eaca4920b4d7394b1fad27bb04,4,4.0
d7f8ceb99f1a3fc3979c3fa43c9fe4e32de6df55fb4628abd154420465cdae72,4,4.0
eb515dcee3b268ca4e5ecd4a8e5d3fff1ee05b7d44d017989b57bb200c3e4b6f,4,4.0
260c41e15fae423c8b19ed0596c9bfa18017eb1b9880dfba5a537cc9781664c6,4,4.0
29fb6303df94b7d8a1809a87d0a1d4c4741ff26a2169a960a018878b223b7f51,4,4.0
c3c5589f9717ee229075108ec6ecfdceb870f6e3579cd7a26bbfbb3fda459a39,4,4.0
6613ab80bce5686d60d7d0f910c419818262211b8f976a4c1353c482140011a4,4,4.0
5846d801e0e96e5bd02fe67d06c3119b2a8f1bcc35a19567a61bd4cabf64ecc0,4,4.0
b86c62c1d9bc8540216aef24f761864b744b2e5ba09569aa7985b4b4b7573b73,4,4.0
5ca6defbcc712da63f9edaab6f271acf02007747ca462ce36b2825ff5e2cacf3,4,4.0
844fe66c53294d6424f8177301aad9b987d5a9a64f07f84665cd7e13ec61dbc3,4,4.0
53b7d507aeb3225469535edde3dd84845eb91840b4cb3001e1ad9fe4d1ab4ff4,4,4.0
9fcef9716e492646ca8c3a1a3be765f32372872039e04662b7955e2eeefd5ac7,4,4.0
2d55c92a74cc5463e601b9cdb1002c83f0c59f07f321aa9a6deb3ad8301f1607,4,4.0
f38a3a22b493f1280347b95ea0905875e3d0ce705e80a3a17cbf5882c0cc2bb6,4,4.0
d575c9ab3bbd43c444c36cce7e1c6ee1af15bba36d938792c53798952f42c57a,4,4.0
c4204632820ac7ebb5f2ce57942548e5e2761cfedc9d0ccc4611eea38f074007,4,4.0
4b113bd3a8a9dcb5cdec1faee711dc079d498bd5a2a894a8f9820c1886f217b1,4,4.0
4ea7695ab02d351c363fb8211a2e8a6f35087f62d129f8387d54b24c7e3a803d,4,4.0
6ee6a91351b5e060acede48d4f8484fe189bbc6e32a5df4c7ef6ed85663bbe2f,4,4.0
9ae509c5f18b65e4f878655be633b7a80815ff98460d29e0fc959518539cc4ec,4,4.0
d9c20233f25bca2ca59a18eba1481a795b869a7fc606b9d7b98fcb8b3a06bdb8,4,4.0
670b47fedba0e29150e8dc37ec574efbe52e4bf6a29e57aa030aa12ada80268b,4,4.0
d741041c68e3c95de7ac9ca66e2624c6aec1bcb80ae8180c886a85fa5a4f44be,4,4.0
9c27946d52ddf31f8acebb20aa2632493d115775d38d64e0cac5fc7fbbc235c6,4,4.0
418e3c75ea18c7312febb0fd8ca9003835394169064f6b71d1e84c9e66afe307,4,4.0
2d5ab2648a42eca43a58b65f178645ea05b2bc08ce08205f2731186d0b9b1b1c,4,4.0
16e1210ba65f17626303676de1482a951b43d295fe20f38300a42655a4503b1c,4,4.0
f8c4e3ce1c2b1674805ae73412e0888532275638a1127f05789423c7b49cf0ee,4,4.0
2eb3d97bf2b628e5eb7e40f02860252ba0f5767b0a2915bdec5ed0b3dcfa7138,4,4.0
faa5add7c20ef0f7401689f3f822bb9c18bcf8fe99067df20aad8e3f5dcb153a,4,4.0
0b56580adee7a688496918ea2ef35831b0210a6d320a924987fe4510b12bf19a,4,4.0
e09d4fd32d8a49767e13d390612dd79755d18ca9bfdae44dbca3489d3c319e86,4,4.0
c5f91486e2597e61a4de50633a46cbfd3ccdd36b09a6287133e77188d5f8e1ab,4,4.0
8cb3609c6bebe66bb1c15ebdaceb891a0831e638c66032d1c70af647678ab7ff,4,4.0
15d9754cddb7233a4e422caf6a5edc069eb121d1d50251b819193710e943ca52,4,4.0
ce2a99a6830290d55b578bcde29c88d8732a6df6f07f0e2ace7dd02b0aa392b0,4,4.0
01acd0f324b5fa9e8cf59c98f202111ffe2cdc51a86ed63a262fac1209a8514a,4,4.0
55e6ad3e6a92a395eb010198437141ca6531be408736f326f30ab3df3217f07b,4,4.0
e66b84d77b01a59fffce81fa6db183699057aa8105cd23c502a311236470d9ef,4,4.0
089e1841e21bca3fb835e1b18bfacc49dbb80bebac7ef510f07fae291d8f2c91,4,4.0
73e67a5f5396d24b4a6e6a06702ff20ef9761234b316ba712b2a0825a60efd89,4,4.0
360eb999b99b3f760995f1df531518ce6ed65928b1bba3558760c15c42f2c459,4,4.0
bbef0117460b59fab901df7d0391c52f0974e1e2a76518917784b60c4181ad92,4,4.0
47f72392fece13b4520fb827ce619ea60062bc596dcaf0f9a60bb4ce375797ba,4,4.0
a63f475f98b013b556e2ecb17d18d36ff5056e7a17bc8d7c13cdbefce098d57b,4,4.0
587f8c2e7c92fd28fbe4c45f725812fa600a609b5f121f512074e0cbd0f7ca80,4,4.0
3d0331a9fa54becefae65ee0f0c26fc01d6ddab8694bc2e7c89d1ac65c5914dc,4,4.0
80502a2ebab1eaefb2803d3e897f30a00e3011ceb1ec19ed9413e5a1c6b45bce,4,4.0
5a5fee376300588eb0ded6550ca3ed3b289136eb9b7ba74c2d054740c78c9b9c,4,4.0
a02b85954e65f4f69fd8bdf20883acef38660b875ac4a12f5e4d80ff3cb50091,4,4.0
f3e56aa023f2cba3d97b8d22d95a77b6fb3301b81a1240d7b0daf19ec9a3ead3,4,4.0
066e3e1ed2618cc09a2920b364f7f4cf8b4eb0e9afd0c1745f0e9541d1907091,4,4.0
82d5b20e11671bd5adb4bd584085fffc9baa22e185692c4e8a7ecd88fbd674f6,4,4.0
15242303dec2f3ab63e266af45f411aa2a8bd9798a5bf38a2eb25d348832a821,4,4.0
fae36795d68b23357176c84578b9f96a9f1bd3a81c1f3c15039d34ad27a794aa,4,4.0
6092c7a6e7183b7b02b615b04bb8a621245815d0bd99cbfd24ec694f635eb8a0,4,4.0
88e3aaec49c1fb71ca9a82b05ea41c3d557b4f4ec4c8dc777913c5ad08bfde0c,4,4.0
e0c36c107eff366aff1ea367e7be2ced48b4ea6c3032cf19197376938c5bab9c,4,4.0
c627c7b5cd0d41fd0bc016b241ca19fff2da9a7f225c065a028dcaa3402ebaa7,4,4.0
1314bd5d1a6b56048d65fefdedcf87b11687f8162df19cbc0967436384d8603f,4,4.0
916009837acd68036e5ba095eb809481275000aa437bdde7fb3745ced224fe03,4,4.0
1dca11ad59c86876eb7e9c93617103e3050cef73378f322a9f295ee73938aa62,4,4.0
a5389746a0550446f371422c9163946d46d8f8c4095d6f26b1f0735b1f549afa,4,4.0
cb519454ab7d5709474ad0c4d71ca3e532996b71cbe15bb92fa04a9a6a2900a5,4,4.0
57a71a0a9e9a78eef7d65207d0af25914ec2b712635fbdd32a9fbec9266832e2,4,4.0
23aa5bc9985693b37e4a4021448793d61ddbc88772130091396c5e01ee614036,4,4.0
a69c5436dccc1fdb2e13f3b2e804be012a73597ff5a7031d46f1466204149e13,4,4.0
2f2ba4d6ac39617e98597d0a22921c91e6c3210e297f236c44b825a19956dc30,4,4.0
aebe8eabcc5d0720569acd55bfa15005d97944fce8a3dc6ed3609d10127b63c1,4,4.0
52b4bdf0b32a6918ba127b2c116346cfa400b07b498f9000ef20246836d57b2b,4,4.0
58b1625a9457f564db02d3f281c624894e9508bfcd87f2ebdd0a21e9d05b3e16,3,3.0
b9416d7417ec0908467889168ac091bc61035682bca613aa646c183a46c3fdca,3,3.0
e90fcd2bf6b4cc3206e504cc2ff5b2dfd6518d5ad9c5372d04aab56c49a20cca,3,3.0
80a349ca1663c023dd87a93505c620b8a0ea587ac797bcbb3dc759fde867b0cc,3,3.0
d9f65b7828e0eb4d04554f41ce19d01b94ba8fccac6c979bcde8daf42e88035d,3,3.0
0e7609a27f4117844c4a9e777cc032fe998c0694d7fa4c33caf93688b13a01f5,3,3.0
c63b7980f8590a4050697439f6f50290242053457cd5a1f98bfe04684d3bd0c4,3,3.0
8cfe1c554fc24399afd673f886f2730783bed1e36d4af33748ef2c736919417a,3,3.0
ad0fa7943dba8f1e7748427abab74555caf182ae3ad3f7c3d864d6c658ab8b0f,3,3.0
6c3f436adfc4cfefb8865abc4902497c6f45d4104a9771a55b4ad81955984c62,3,3.0
564d7304454d3552840f7483fd97b859319b4ba703e735ceb0e6c918fa8f5615,3,3.0
093ee6fc23323c5df4c39936c928061a0c8a96605bbe9a05a2a9f2a153f8a39b,3,3.0
be8a1efe293ea892eb57aee7c44822d0cc1d5f46be196526a7da32ecf93c4bbe,3,3.0
0c4840ab36a1d58c4f717e8c074f42fe42a9bb6485fbdc240ec41047fe5470c1,3,3.0
2993b10d7809260bdbfa484005443cfee22c9da1a1eb126dd5a4fd4bf1b3a9b7,3,3.0
c2f09a7a808ae3cf0eed48dcb22c19992011ceae06a9bc08d63b38b3b0bc365b,3,3.0
e24746a59263886fea23566e701293737368b42aa6c9dbbec3a276c2526cfe76,3,3.0
a90623e134955441eaa56972f4bba9d9dca755948bfc869fac1dc52a515e451c,3,3.0
f40446c367f5fa753916b62c58326b9f731558674c381ea0271eb361ee7c1401,3,3.0
cb537bb88a793e227b014e9b26b4606632e9a1ffe75c1549f0eb94ca5b2230af,3,3.0
9a1632c3a02cb5ab09c5642a1c5a62536c3b2ae232f44fb474562d58c0bf5db9,3,3.0
7f748cf657443e8c6f6543670e40e42341e7edf2340f76e3a4e73e05dd88232f,3,3.0
d8d0ed13fe37d8c46fe99e90851443e7d934619d98c4203320a81bab09395db7,3,3.0
23ac2161314014dfeb1e8671658d68c7503ae044c1faa731c8e78270c01c0f3c,3,3.0
0ad18a682373a32202471a597658292c461c62a833b231c88b4b478472fb82fc,3,3.0
83030e94ace306ea291a1cb9d416ad5c4d8af2d7d4fa76165f659eedc0c97005,3,3.0
f1975d4af65f23e395c9ecee99e43f96d1ac4597665ac403088d30fba8f92751,3,3.0
